fig_id,fig_fn,fw,fh,vscore,hscore,vrange,hrange,vfreq,hfreq,x,y,x2,y2,xc,yc,w,h,xp,yp,x2p,y2p,xcp,ycp,wp,hp,aspect,ang,quad,bw,bh,bwp,bhp,u,v,u2,v2,uc,vc,du,dv,adu,adv,rad,text,type
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0909090909091,0.454545454545,0.917602996255,0.688095238095,0.0,0.889273356401,208.5,742.5,226.0,770.5,217.25,756.5,17.5,28.0,0.220634920635,0.926966292135,0.239153439153,0.961922596754,0.229894179894,0.944444444444,0.0185185185185,0.0349563046192,-0.204119982656,0.698001725584,3.0,805.0,791.5,0.851851851852,0.988139825218,0.251552795031,0.928616550853,0.273291925466,0.963992419457,0.262422360248,0.946304485155,-0.496894409938,0.927984838913,0.496894409938,0.927984838913,1.05264424944,4,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,280.5,742.5,298.0,770.5,289.25,756.5,17.5,28.0,0.296825396825,0.926966292135,0.315343915344,0.961922596754,0.306084656085,0.944444444444,0.0185185185185,0.0349563046192,-0.204119982656,0.651316765447,3.0,805.0,791.5,0.851851851852,0.988139825218,0.34099378882,0.928616550853,0.362732919255,0.963992419457,0.351863354037,0.946304485155,-0.31801242236,0.927984838913,0.31801242236,0.927984838913,0.980962671068,5,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,352.5,742.5,370.0,770.5,361.25,756.5,17.5,28.0,0.373015873016,0.926966292135,0.391534391534,0.961922596754,0.382275132275,0.944444444444,0.0185185185185,0.0349563046192,-0.204119982656,0.596411247979,3.0,805.0,791.5,0.851851851852,0.988139825218,0.430434782609,0.928616550853,0.452173913043,0.963992419457,0.441304347826,0.946304485155,-0.139130434783,0.927984838913,0.139130434783,0.927984838913,0.938356616184,6,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,424.5,742.5,442.0,770.5,433.25,756.5,17.5,28.0,0.449206349206,0.926966292135,0.467724867725,0.961922596754,0.458465608466,0.944444444444,0.0185185185185,0.0349563046192,-0.204119982656,0.534953387847,3.0,805.0,791.5,0.851851851852,0.988139825218,0.519875776398,0.928616550853,0.541614906832,0.963992419457,0.530745341615,0.946304485155,0.0832298136646,0.927984838913,0.0832298136646,0.927984838913,0.931709752625,7,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.136363636364,0.454545454545,0.953183520599,0.688095238095,0.962671905697,0.889273356401,496.5,742.5,514.0,770.5,505.25,756.5,17.5,28.0,0.525396825397,0.926966292135,0.543915343915,0.961922596754,0.534656084656,0.944444444444,0.0185185185185,0.0349563046192,-0.204119982656,0.47079946802,2.0,805.0,791.5,0.851851851852,0.988139825218,0.609316770186,0.928616550853,0.631055900621,0.963992419457,0.620186335404,0.946304485155,0.262111801242,0.927984838913,0.262111801242,0.927984838913,0.964291686993,8,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,568.5,742.5,586.0,770.5,577.25,756.5,17.5,28.0,0.601587301587,0.926966292135,0.620105820106,0.961922596754,0.610846560847,0.944444444444,0.0185185185185,0.0349563046192,-0.204119982656,0.408910693173,2.0,805.0,791.5,0.851851851852,0.988139825218,0.698757763975,0.928616550853,0.72049689441,0.963992419457,0.709627329193,0.946304485155,0.44099378882,0.927984838913,0.44099378882,0.927984838913,1.02743923569,9,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,633.0,742.5,665.5,770.5,649.25,756.5,32.5,28.0,0.669841269841,0.926966292135,0.704232804233,0.961922596754,0.687037037037,0.944444444444,0.0343915343915,0.0349563046192,0.0647253296367,0.353311766447,2.0,805.0,791.5,0.851851851852,0.988139825218,0.778881987578,0.928616550853,0.819254658385,0.963992419457,0.799068322981,0.946304485155,0.63850931677,0.927984838913,0.63850931677,0.927984838913,1.12643242534,10,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.136363636364,0.0454545454545,0.953183520599,0.0,0.962671905697,0.0,363.0,771.0,649.0,799.0,506.0,785.0,286.0,28.0,0.384126984127,0.962546816479,0.686772486772,0.997503121099,0.53544973545,0.980024968789,0.302645502646,0.0349563046192,1.00920800179,0.472336744773,2.0,805.0,791.5,0.851851851852,0.988139825218,0.44347826087,0.964624131396,0.798757763975,1.0,0.621118012422,0.982312065698,0.59751552795,1.0,0.59751552795,1.0,1.16491407672,Query length (in words),x-axis-title
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,705.0,742.5,739.0,770.5,722.0,756.5,34.0,28.0,0.746031746032,0.926966292135,0.782010582011,0.961922596754,0.764021164021,0.944444444444,0.0359788359788,0.0349563046192,0.0843208857,0.305419933097,2.0,805.0,791.5,0.851851851852,0.988139825218,0.868322981366,0.928616550853,0.910559006211,0.963992419457,0.889440993789,0.946304485155,0.821118012422,0.927984838913,0.821118012422,0.927984838913,1.23910881345,11,x-axis-label
academic-0001,../data/academic/C02-1161-Figure-3-3x.png,945,801,0.0454545454545,0.454545454545,0.0,0.688095238095,0.0,0.889273356401,777.0,742.5,811.0,770.5,794.0,756.5,34.0,28.0,0.822222222222,0.926966292135,0.858201058201,0.961922596754,0.840211640212,0.944444444444,0.0359788359788,0.0349563046192,0.0843208857,0.266195149225,2.0,805.0,791.5,0.851851851852,0.988139825218,0.957763975155,0.928616550853,1.0,0.963992419457,0.978881987578,0.946304485155,1.0,0.927984838913,1.0,0.927984838913,1.36424186318,12,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.05,0.0,0.0,0.0,0.0,51.0,106.5,82.0,406.0,66.5,256.25,31.0,299.5,0.0550161812298,0.135496183206,0.0884573894283,0.516539440204,0.071736785329,0.326017811705,0.0334412081985,0.381043256997,-0.985035132891,-0.894407216976,0.0,827.5,709.0,0.892664509169,0.90203562341,0.0,0.0888575458392,0.0374622356495,0.511283497884,0.0187311178248,0.300070521862,-1.0,-0.822284908322,1.0,0.822284908322,1.29466307217,Average F1 measure,y-axis-title
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.25,0.05,0.482824427481,0.0,0.750988142292,0.0,100.5,43.5,136.0,74.5,118.25,59.0,35.5,31.0,0.108414239482,0.0553435114504,0.146709816613,0.0947837150127,0.127562028047,0.0750636132316,0.0382955771305,0.0394402035623,0.0588666592208,-0.755271488902,0.0,827.5,709.0,0.892664509169,0.90203562341,0.0598187311178,0.0,0.102719033233,0.0437235543018,0.0812688821752,0.0218617771509,-0.880362537764,-1.0,0.880362537764,1.0,1.33230559479,60,y-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.25,0.05,0.482824427481,0.0,0.750988142292,0.0,100.5,138.0,136.0,169.0,118.25,153.5,35.5,31.0,0.108414239482,0.175572519084,0.146709816613,0.215012722646,0.127562028047,0.195292620865,0.0382955771305,0.0394402035623,0.0588666592208,-0.806949702277,0.0,827.5,709.0,0.892664509169,0.90203562341,0.0598187311178,0.133286318759,0.102719033233,0.177009873061,0.0812688821752,0.15514809591,-0.880362537764,-0.733427362482,0.880362537764,0.733427362482,1.14584200217,55,y-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.25,0.05,0.482824427481,0.0,0.750988142292,0.0,100.5,234.0,136.0,265.0,118.25,249.5,35.5,31.0,0.108414239482,0.297709923664,0.146709816613,0.337150127226,0.127562028047,0.317430025445,0.0382955771305,0.0394402035623,0.0588666592208,-0.874612412327,0.0,827.5,709.0,0.892664509169,0.90203562341,0.0598187311178,0.268688293371,0.102719033233,0.312411847673,0.0812688821752,0.290550070522,-0.880362537764,-0.462623413258,0.880362537764,0.462623413258,0.994514263545,50,y-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.25,0.05,0.482824427481,0.0,0.750988142292,0.0,100.5,328.5,136.0,359.5,118.25,344.0,35.5,31.0,0.108414239482,0.417938931298,0.146709816613,0.45737913486,0.127562028047,0.437659033079,0.0382955771305,0.0394402035623,0.0588666592208,-0.955123222793,0.0,827.5,709.0,0.892664509169,0.90203562341,0.0598187311178,0.40197461213,0.102719033233,0.445698166432,0.0812688821752,0.423836389281,-0.880362537764,-0.19605077574,0.880362537764,0.19605077574,0.901927993006,45,y-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.25,0.05,0.482824427481,0.0,0.750988142292,0.0,100.5,423.0,136.0,454.0,118.25,438.5,35.5,31.0,0.108414239482,0.538167938931,0.146709816613,0.577608142494,0.127562028047,0.557888040712,0.0382955771305,0.0394402035623,0.0588666592208,0.958290762257,3.0,827.5,709.0,0.892664509169,0.90203562341,0.0598187311178,0.535260930889,0.102719033233,0.57898448519,0.0812688821752,0.557122708039,-0.880362537764,0.157968970381,0.880362537764,0.157968970381,0.894422938828,40,y-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.888764044944,183.0,466.5,203.5,497.5,193.25,482.0,20.5,31.0,0.197411003236,0.593511450382,0.219525350593,0.632951653944,0.208468176915,0.613231552163,0.0221143473571,0.0394402035623,-0.179607832779,0.898733384398,3.0,827.5,709.0,0.892664509169,0.90203562341,0.159516616314,0.596614950635,0.184290030211,0.640338504937,0.171903323263,0.618476727786,-0.680966767372,0.280677009873,0.680966767372,0.280677009873,0.736542817585,1,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.888764044944,258.0,466.5,277.0,497.5,267.5,482.0,19.0,31.0,0.278317152104,0.593511450382,0.298813376483,0.632951653944,0.288565264293,0.613231552163,0.0204962243797,0.0394402035623,-0.212608092881,0.864322631024,3.0,827.5,709.0,0.892664509169,0.90203562341,0.250151057402,0.596614950635,0.273111782477,0.640338504937,0.26163141994,0.618476727786,-0.499697885196,0.280677009873,0.499697885196,0.280677009873,0.573129619145,2,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.2,0.5,0.324427480916,0.720064724919,0.411764705882,0.892134831461,333.0,466.5,352.0,497.5,342.5,482.0,19.0,31.0,0.359223300971,0.593511450382,0.379719525351,0.632951653944,0.369471413161,0.613231552163,0.0204962243797,0.0394402035623,-0.212608092881,0.798134085739,3.0,827.5,709.0,0.892664509169,0.90203562341,0.340785498489,0.596614950635,0.363746223565,0.640338504937,0.352265861027,0.618476727786,-0.318429003021,0.280677009873,0.318429003021,0.280677009873,0.424472159083,3,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.892134831461,405.0,466.5,424.0,497.5,414.5,482.0,19.0,31.0,0.436893203883,0.593511450382,0.457389428263,0.632951653944,0.447141316073,0.613231552163,0.0204962243797,0.0394402035623,-0.212608092881,0.660197226932,3.0,827.5,709.0,0.892664509169,0.90203562341,0.427794561934,0.596614950635,0.450755287009,0.640338504937,0.439274924471,0.618476727786,-0.144410876133,0.280677009873,0.144410876133,0.280677009873,0.315648673396,4,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.887640449438,480.0,466.5,499.0,497.5,489.5,482.0,19.0,31.0,0.517799352751,0.593511450382,0.538295577131,0.632951653944,0.528047464941,0.613231552163,0.0204962243797,0.0394402035623,-0.212608092881,0.40952820849,2.0,827.5,709.0,0.892664509169,0.90203562341,0.518429003021,0.596614950635,0.541389728097,0.640338504937,0.529909365559,0.618476727786,0.0827794561934,0.280677009873,0.0827794561934,0.280677009873,0.292629496529,5,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.888764044944,555.0,466.5,574.0,497.5,564.5,482.0,19.0,31.0,0.598705501618,0.593511450382,0.619201725998,0.632951653944,0.608953613808,0.613231552163,0.0204962243797,0.0394402035623,-0.212608092881,0.229922884711,2.0,827.5,709.0,0.892664509169,0.90203562341,0.609063444109,0.596614950635,0.632024169184,0.640338504937,0.620543806647,0.618476727786,0.264048338369,0.280677009873,0.264048338369,0.280677009873,0.38535841611,6,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.892134831461,628.5,466.5,649.0,497.5,638.75,482.0,20.5,31.0,0.677993527508,0.593511450382,0.700107874865,0.632951653944,0.689050701187,0.613231552163,0.0221143473571,0.0394402035623,-0.179607832779,0.149575291743,2.0,827.5,709.0,0.892664509169,0.90203562341,0.697885196375,0.596614950635,0.722658610272,0.640338504937,0.710271903323,0.618476727786,0.445317220544,0.280677009873,0.445317220544,0.280677009873,0.526390549672,7,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.892134831461,700.5,466.5,721.0,497.5,710.75,482.0,20.5,31.0,0.755663430421,0.593511450382,0.777777777778,0.632951653944,0.766720604099,0.613231552163,0.0221143473571,0.0394402035623,-0.179607832779,0.109982360415,2.0,827.5,709.0,0.892664509169,0.90203562341,0.784894259819,0.596614950635,0.809667673716,0.640338504937,0.797280966767,0.618476727786,0.619335347432,0.280677009873,0.619335347432,0.280677009873,0.679967540733,8,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.887640449438,775.5,466.5,796.0,497.5,785.75,482.0,20.5,31.0,0.836569579288,0.593511450382,0.858683926645,0.632951653944,0.847626752967,0.613231552163,0.0221143473571,0.0394402035623,-0.179607832779,0.0857736233708,2.0,827.5,709.0,0.892664509169,0.90203562341,0.875528700906,0.596614950635,0.900302114804,0.640338504937,0.887915407855,0.618476727786,0.800604229607,0.280677009873,0.800604229607,0.280677009873,0.848378875466,9,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.5,0.0,0.720064724919,0.0,0.887640449438,843.0,466.5,878.5,497.5,860.75,482.0,35.5,31.0,0.909385113269,0.593511450382,0.947680690399,0.632951653944,0.928532901834,0.613231552163,0.0382955771305,0.0394402035623,0.0588666592208,0.0701557460999,2.0,827.5,709.0,0.892664509169,0.90203562341,0.957099697885,0.596614950635,1.0,0.640338504937,0.978549848943,0.618476727786,1.0,0.280677009873,1.0,0.280677009873,1.03864314559,10,x-axis-label
academic-0002,../data/academic/C04-1078-Figure-5-3x.png,927,786,0.05,0.05,0.0,0.0,0.0,0.0,460.5,526.5,589.0,557.5,524.75,542.0,128.5,31.0,0.496763754045,0.669847328244,0.635382955771,0.709287531807,0.566073354908,0.689567430025,0.138619201726,0.0394402035623,0.617541433833,0.375853995127,2.0,827.5,709.0,0.892664509169,0.90203562341,0.494864048338,0.681241184767,0.650151057402,0.724964739069,0.57250755287,0.703102961918,0.300302114804,0.449929478138,0.300302114804,0.449929478138,0.540941674724,Iteration,x-axis-title
